extension(um),extension/L,force(pN),Lpeff(nm)
2.39645,0.60547,0.138571,50
2.3965,0.605483,0.138579,50
2.39655,0.605495,0.138587,50
2.3966,0.605508,0.138596,50
2.39665,0.60552,0.138604,50
2.3967,0.605533,0.138612,50
2.39675,0.605546,0.138621,50
2.3968,0.605558,0.138629,50
2.39685,0.605571,0.138638,50
2.3969,0.605584,0.138646,50
2.39695,0.605596,0.138654,50
2.397,0.605609,0.138663,50
2.39705,0.605622,0.138671,50
2.3971,0.605634,0.138679,50
2.39715,0.605647,0.138688,50
2.3972,0.605659,0.138696,50
2.39725,0.605672,0.138705,50
2.3973,0.605685,0.138713,50
2.39735,0.605697,0.138721,50
2.3974,0.60571,0.13873,50
2.39745,0.605723,0.138738,50
2.3975,0.605735,0.138746,50
2.39755,0.605748,0.138755,50
2.3976,0.60576,0.138763,50
2.39765,0.605773,0.138772,50
2.3977,0.605786,0.13878,50
2.39775,0.605798,0.138788,50
2.3978,0.605811,0.138797,50
2.39785,0.605824,0.138805,50
2.3979,0.605836,0.138814,50
2.39795,0.605849,0.138822,50
2.398,0.605862,0.13883,50
2.39805,0.605874,0.138839,50
2.3981,0.605887,0.138847,50
2.39815,0.605899,0.138855,50
2.3982,0.605912,0.138864,50
2.39825,0.605925,0.138872,50
2.3983,0.605937,0.138881,50
2.39835,0.60595,0.138889,50
2.3984,0.605963,0.138897,50
2.39845,0.605975,0.138906,50
2.3985,0.605988,0.138914,50
2.39855,0.606001,0.138923,50
2.3986,0.606013,0.138931,50
2.39865,0.606026,0.138939,50
2.3987,0.606038,0.138948,50
2.39875,0.606051,0.138956,50
2.3988,0.606064,0.138965,50
2.39885,0.606076,0.138973,50
2.3989,0.606089,0.138981,50
2.39895,0.606102,0.13899,50
2.399,0.606114,0.138998,50
2.39905,0.606127,0.139007,50
2.3991,0.606139,0.139015,50
2.39915,0.606152,0.139023,50
2.3992,0.606165,0.139032,50
2.39925,0.606177,0.13904,50
2.3993,0.60619,0.139049,50
2.39935,0.606203,0.139057,50
2.3994,0.606215,0.139065,50
2.39945,0.606228,0.139074,50
2.3995,0.606241,0.139082,50
2.39955,0.606253,0.139091,50
2.3996,0.606266,0.139099,50
2.39965,0.606278,0.139108,50
2.3997,0.606291,0.139116,50
2.39975,0.606304,0.139124,50
2.3998,0.606316,0.139133,50
2.39985,0.606329,0.139141,50
2.3999,0.606342,0.13915,50
2.39995,0.606354,0.139158,50
2.4,0.606367,0.139166,50
2.40005,0.606379,0.139175,50
2.4001,0.606392,0.139183,50
2.40015,0.606405,0.139192,50
2.4002,0.606417,0.1392,50
2.40025,0.60643,0.139209,50
2.4003,0.606443,0.139217,50
2.40035,0.606455,0.139225,50
2.4004,0.606468,0.139234,50
2.40045,0.606481,0.139242,50
2.4005,0.606493,0.139251,50
2.40055,0.606506,0.139259,50
2.4006,0.606518,0.139268,50
2.40065,0.606531,0.139276,50
2.4007,0.606544,0.139284,50
2.40075,0.606556,0.139293,50
2.4008,0.606569,0.139301,50
2.40085,0.606582,0.13931,50
2.4009,0.606594,0.139318,50
2.40095,0.606607,0.139327,50
2.401,0.60662,0.139335,50
2.40105,0.606632,0.139343,50
2.4011,0.606645,0.139352,50
2.40115,0.606657,0.13936,50
2.4012,0.60667,0.139369,50
2.40125,0.606683,0.139377,50
2.4013,0.606695,0.139386,50
2.40135,0.606708,0.139394,50
2.4014,0.606721,0.139403,50
2.40145,0.606733,0.139411,50
2.4015,0.606746,0.139419,50
2.40155,0.606758,0.139428,50
2.4016,0.606771,0.139436,50
2.40165,0.606784,0.139445,50
2.4017,0.606796,0.139453,50
2.40175,0.606809,0.139462,50
2.4018,0.606822,0.13947,50
2.40185,0.606834,0.139479,50
2.4019,0.606847,0.139487,50
2.40195,0.60686,0.139495,50
2.402,0.606872,0.139504,50
2.40205,0.606885,0.139512,50
2.4021,0.606897,0.139521,50
2.40215,0.60691,0.139529,50
2.4022,0.606923,0.139538,50
2.40225,0.606935,0.139546,50
2.4023,0.606948,0.139555,50
2.40235,0.606961,0.139563,50
2.4024,0.606973,0.139572,50
2.40245,0.606986,0.13958,50
2.4025,0.606998,0.139588,50
2.40255,0.607011,0.139597,50
2.4026,0.607024,0.139605,50
2.40265,0.607036,0.139614,50
2.4027,0.607049,0.139622,50
2.40275,0.607062,0.139631,50
2.4028,0.607074,0.139639,50
2.40285,0.607087,0.139648,50
2.4029,0.6071,0.139656,50
2.40295,0.607112,0.139665,50
2.403,0.607125,0.139673,50
2.40305,0.607137,0.139682,50
2.4031,0.60715,0.13969,50
2.40315,0.607163,0.139699,50
2.4032,0.607175,0.139707,50
2.40325,0.607188,0.139715,50
2.4033,0.607201,0.139724,50
2.40335,0.607213,0.139732,50
2.4034,0.607226,0.139741,50
2.40345,0.607239,0.139749,50
2.4035,0.607251,0.139758,50
2.40355,0.607264,0.139766,50
2.4036,0.607276,0.139775,50
2.40365,0.607289,0.139783,50
2.4037,0.607302,0.139792,50
2.40375,0.607314,0.1398,50
2.4038,0.607327,0.139809,50
2.40385,0.60734,0.139817,50
2.4039,0.607352,0.139826,50
2.40395,0.607365,0.139834,50
2.404,0.607377,0.139843,50
2.40405,0.60739,0.139851,50
2.4041,0.607403,0.13986,50
2.40415,0.607415,0.139868,50
2.4042,0.607428,0.139877,50
2.40425,0.607441,0.139885,50
2.4043,0.607453,0.139894,50
2.40435,0.607466,0.139902,50
2.4044,0.607479,0.139911,50
2.40445,0.607491,0.139919,50
2.4045,0.607504,0.139928,50
2.40455,0.607516,0.139936,50
2.4046,0.607529,0.139945,50
2.40465,0.607542,0.139953,50
2.4047,0.607554,0.139961,50
2.40475,0.607567,0.13997,50
2.4048,0.60758,0.139978,50
2.40485,0.607592,0.139987,50
2.4049,0.607605,0.139995,50
2.40495,0.607617,0.140004,50
2.405,0.60763,0.140012,50
2.40505,0.607643,0.140021,50
2.4051,0.607655,0.140029,50
2.40515,0.607668,0.140038,50
2.4052,0.607681,0.140046,50
2.40525,0.607693,0.140055,50
2.4053,0.607706,0.140063,50
2.40535,0.607719,0.140072,50
2.4054,0.607731,0.140081,50
2.40545,0.607744,0.140089,50
2.4055,0.607756,0.140098,50
2.40555,0.607769,0.140106,50
2.4056,0.607782,0.140115,50
2.40565,0.607794,0.140123,50
2.4057,0.607807,0.140132,50
2.40575,0.60782,0.14014,50
2.4058,0.607832,0.140149,50
2.40585,0.607845,0.140157,50
2.4059,0.607858,0.140166,50
2.40595,0.60787,0.140174,50
2.406,0.607883,0.140183,50
2.40605,0.607895,0.140191,50
2.4061,0.607908,0.1402,50
2.40615,0.607921,0.140208,50
2.4062,0.607933,0.140217,50
2.40625,0.607946,0.140225,50
2.4063,0.607959,0.140234,50
2.40635,0.607971,0.140242,50
2.4064,0.607984,0.140251,50
2.40645,0.607996,0.140259,50
2.4065,0.608009,0.140268,50
2.40655,0.608022,0.140276,50
2.4066,0.608034,0.140285,50
2.40665,0.608047,0.140293,50
2.4067,0.60806,0.140302,50
2.40675,0.608072,0.14031,50
2.4068,0.608085,0.140319,50
2.40685,0.608098,0.140328,50
2.4069,0.60811,0.140336,50
2.40695,0.608123,0.140345,50
2.407,0.608135,0.140353,50
2.40705,0.608148,0.140362,50
2.4071,0.608161,0.14037,50
2.40715,0.608173,0.140379,50
2.4072,0.608186,0.140387,50
2.40725,0.608199,0.140396,50
2.4073,0.608211,0.140404,50
2.40735,0.608224,0.140413,50
2.4074,0.608236,0.140421,50
2.40745,0.608249,0.14043,50
2.4075,0.608262,0.140439,50
2.40755,0.608274,0.140447,50
2.4076,0.608287,0.140456,50
2.40765,0.6083,0.140464,50
2.4077,0.608312,0.140473,50
2.40775,0.608325,0.140481,50
2.4078,0.608338,0.14049,50
2.40785,0.60835,0.140498,50
2.4079,0.608363,0.140507,50
2.40795,0.608375,0.140515,50
2.408,0.608388,0.140524,50
2.40805,0.608401,0.140532,50
2.4081,0.608413,0.140541,50
2.40815,0.608426,0.14055,50
2.4082,0.608439,0.140558,50
2.40825,0.608451,0.140567,50
2.4083,0.608464,0.140575,50
2.40835,0.608477,0.140584,50
2.4084,0.608489,0.140592,50
2.40845,0.608502,0.140601,50
2.4085,0.608514,0.140609,50
2.40855,0.608527,0.140618,50
2.4086,0.60854,0.140627,50
2.40865,0.608552,0.140635,50
2.4087,0.608565,0.140644,50
2.40875,0.608578,0.140652,50
2.4088,0.60859,0.140661,50
2.40885,0.608603,0.140669,50
2.4089,0.608615,0.140678,50
2.40895,0.608628,0.140687,50
2.409,0.608641,0.140695,50
2.40905,0.608653,0.140704,50
2.4091,0.608666,0.140712,50
2.40915,0.608679,0.140721,50
2.4092,0.608691,0.140729,50
2.40925,0.608704,0.140738,50
2.4093,0.608717,0.140746,50
2.40935,0.608729,0.140755,50
2.4094,0.608742,0.140764,50
2.40945,0.608754,0.140772,50
2.4095,0.608767,0.140781,50
2.40955,0.60878,0.140789,50
2.4096,0.608792,0.140798,50
2.40965,0.608805,0.140806,50
2.4097,0.608818,0.140815,50
2.40975,0.60883,0.140824,50
2.4098,0.608843,0.140832,50
2.40985,0.608855,0.140841,50
2.4099,0.608868,0.140849,50
2.40995,0.608881,0.140858,50
2.41,0.608893,0.140867,50
2.41005,0.608906,0.140875,50
2.4101,0.608919,0.140884,50
2.41015,0.608931,0.140892,50
2.4102,0.608944,0.140901,50
2.41025,0.608957,0.140909,50
2.4103,0.608969,0.140918,50
2.41035,0.608982,0.140927,50
2.4104,0.608994,0.140935,50
2.41045,0.609007,0.140944,50
2.4105,0.60902,0.140952,50
2.41055,0.609032,0.140961,50
2.4106,0.609045,0.14097,50
2.41065,0.609058,0.140978,50
2.4107,0.60907,0.140987,50
2.41075,0.609083,0.140995,50
2.4108,0.609096,0.141004,50
2.41085,0.609108,0.141013,50
2.4109,0.609121,0.141021,50
2.41095,0.609133,0.14103,50
2.411,0.609146,0.141038,50
2.41105,0.609159,0.141047,50
2.4111,0.609171,0.141056,50
2.41115,0.609184,0.141064,50
2.4112,0.609197,0.141073,50
2.41125,0.609209,0.141081,50
2.4113,0.609222,0.14109,50
2.41135,0.609234,0.141099,50
2.4114,0.609247,0.141107,50
2.41145,0.60926,0.141116,50
2.4115,0.609272,0.141124,50
2.41155,0.609285,0.141133,50
2.4116,0.609298,0.141142,50
2.41165,0.60931,0.14115,50
2.4117,0.609323,0.141159,50
2.41175,0.609336,0.141167,50
2.4118,0.609348,0.141176,50
2.41185,0.609361,0.141185,50
2.4119,0.609373,0.141193,50
2.41195,0.609386,0.141202,50
2.412,0.609399,0.14121,50
2.41205,0.609411,0.141219,50
2.4121,0.609424,0.141228,50
2.41215,0.609437,0.141236,50
2.4122,0.609449,0.141245,50
2.41225,0.609462,0.141254,50
2.4123,0.609474,0.141262,50
2.41235,0.609487,0.141271,50
2.4124,0.6095,0.141279,50
2.41245,0.609512,0.141288,50
2.4125,0.609525,0.141297,50
2.41255,0.609538,0.141305,50
2.4126,0.60955,0.141314,50
2.41265,0.609563,0.141322,50
2.4127,0.609576,0.141331,50
2.41275,0.609588,0.14134,50
2.4128,0.609601,0.141348,50
2.41285,0.609613,0.141357,50
2.4129,0.609626,0.141366,50
2.41295,0.609639,0.141374,50
2.413,0.609651,0.141383,50
2.41305,0.609664,0.141392,50
2.4131,0.609677,0.1414,50
2.41315,0.609689,0.141409,50
2.4132,0.609702,0.141417,50
2.41325,0.609715,0.141426,50
2.4133,0.609727,0.141435,50
2.41335,0.60974,0.141443,50
2.4134,0.609752,0.141452,50
2.41345,0.609765,0.141461,50
2.4135,0.609778,0.141469,50
2.41355,0.60979,0.141478,50
2.4136,0.609803,0.141487,50
2.41365,0.609816,0.141495,50
2.4137,0.609828,0.141504,50
2.41375,0.609841,0.141512,50
2.4138,0.609853,0.141521,50
2.41385,0.609866,0.14153,50
2.4139,0.609879,0.141538,50
2.41395,0.609891,0.141547,50
2.414,0.609904,0.141556,50
2.41405,0.609917,0.141564,50
2.4141,0.609929,0.141573,50
2.41415,0.609942,0.141582,50
2.4142,0.609955,0.14159,50
2.41425,0.609967,0.141599,50
2.4143,0.60998,0.141608,50
2.41435,0.609992,0.141616,50
2.4144,0.610005,0.141625,50
2.41445,0.610018,0.141634,50
2.4145,0.61003,0.141642,50
2.41455,0.610043,0.141651,50
2.4146,0.610056,0.141659,50
2.41465,0.610068,0.141668,50
2.4147,0.610081,0.141677,50
2.41475,0.610093,0.141685,50
2.4148,0.610106,0.141694,50
2.41485,0.610119,0.141703,50
2.4149,0.610131,0.141711,50
2.41495,0.610144,0.14172,50
2.415,0.610157,0.141729,50
2.41505,0.610169,0.141737,50
2.4151,0.610182,0.141746,50
2.41515,0.610195,0.141755,50
2.4152,0.610207,0.141763,50
2.41525,0.61022,0.141772,50
2.4153,0.610232,0.141781,50
2.41535,0.610245,0.141789,50
2.4154,0.610258,0.141798,50
2.41545,0.61027,0.141807,50
2.4155,0.610283,0.141815,50
2.41555,0.610296,0.141824,50
2.4156,0.610308,0.141833,50
2.41565,0.610321,0.141841,50
2.4157,0.610334,0.14185,50
2.41575,0.610346,0.141859,50
2.4158,0.610359,0.141867,50
2.41585,0.610371,0.141876,50
2.4159,0.610384,0.141885,50
2.41595,0.610397,0.141894,50
2.416,0.610409,0.141902,50
2.41605,0.610422,0.141911,50
2.4161,0.610435,0.14192,50
2.41615,0.610447,0.141928,50
2.4162,0.61046,0.141937,50
2.41625,0.610472,0.141946,50
2.4163,0.610485,0.141954,50
2.41635,0.610498,0.141963,50
2.4164,0.61051,0.141972,50
2.41645,0.610523,0.14198,50
2.4165,0.610536,0.141989,50
2.41655,0.610548,0.141998,50
2.4166,0.610561,0.142006,50
2.41665,0.610574,0.142015,50
2.4167,0.610586,0.142024,50
2.41675,0.610599,0.142032,50
2.4168,0.610611,0.142041,50
2.41685,0.610624,0.14205,50
2.4169,0.610637,0.142059,50
2.41695,0.610649,0.142067,50
2.417,0.610662,0.142076,50
2.41705,0.610675,0.142085,50
2.4171,0.610687,0.142093,50
2.41715,0.6107,0.142102,50
2.4172,0.610712,0.142111,50
2.41725,0.610725,0.142119,50
2.4173,0.610738,0.142128,50
2.41735,0.61075,0.142137,50
2.4174,0.610763,0.142146,50
2.41745,0.610776,0.142154,50
2.4175,0.610788,0.142163,50
2.41755,0.610801,0.142172,50
2.4176,0.610814,0.14218,50
2.41765,0.610826,0.142189,50
2.4177,0.610839,0.142198,50
2.41775,0.610851,0.142206,50
2.4178,0.610864,0.142215,50
2.41785,0.610877,0.142224,50
2.4179,0.610889,0.142233,50
2.41795,0.610902,0.142241,50
2.418,0.610915,0.14225,50
2.41805,0.610927,0.142259,50
2.4181,0.61094,0.142267,50
2.41815,0.610953,0.142276,50
2.4182,0.610965,0.142285,50
2.41825,0.610978,0.142294,50
2.4183,0.61099,0.142302,50
2.41835,0.611003,0.142311,50
2.4184,0.611016,0.14232,50
2.41845,0.611028,0.142329,50
2.4185,0.611041,0.142337,50
2.41855,0.611054,0.142346,50
2.4186,0.611066,0.142355,50
2.41865,0.611079,0.142363,50
2.4187,0.611091,0.142372,50
2.41875,0.611104,0.142381,50
2.4188,0.611117,0.14239,50
2.41885,0.611129,0.142398,50
2.4189,0.611142,0.142407,50
2.41895,0.611155,0.142416,50
2.419,0.611167,0.142424,50
2.41905,0.61118,0.142433,50
2.4191,0.611193,0.142442,50
2.41915,0.611205,0.142451,50
2.4192,0.611218,0.142459,50
2.41925,0.61123,0.142468,50
2.4193,0.611243,0.142477,50
2.41935,0.611256,0.142486,50
2.4194,0.611268,0.142494,50
2.41945,0.611281,0.142503,50
2.4195,0.611294,0.142512,50
2.41955,0.611306,0.142521,50
2.4196,0.611319,0.142529,50
2.41965,0.611331,0.142538,50
2.4197,0.611344,0.142547,50
2.41975,0.611357,0.142556,50
2.4198,0.611369,0.142564,50
2.41985,0.611382,0.142573,50
2.4199,0.611395,0.142582,50
2.41995,0.611407,0.14259,50
2.42,0.61142,0.142599,50
2.42005,0.611433,0.142608,50
2.4201,0.611445,0.142617,50
2.42015,0.611458,0.142625,50
2.4202,0.61147,0.142634,50
2.42025,0.611483,0.142643,50
2.4203,0.611496,0.142652,50
2.42035,0.611508,0.14266,50
2.4204,0.611521,0.142669,50
2.42045,0.611534,0.142678,50
2.4205,0.611546,0.142687,50
2.42055,0.611559,0.142696,50
2.4206,0.611572,0.142704,50
2.42065,0.611584,0.142713,50
2.4207,0.611597,0.142722,50
2.42075,0.611609,0.142731,50
2.4208,0.611622,0.142739,50
2.42085,0.611635,0.142748,50
2.4209,0.611647,0.142757,50
2.42095,0.61166,0.142766,50
2.421,0.611673,0.142774,50
2.42105,0.611685,0.142783,50
2.4211,0.611698,0.142792,50
2.42115,0.61171,0.142801,50
2.4212,0.611723,0.142809,50
2.42125,0.611736,0.142818,50
2.4213,0.611748,0.142827,50
2.42135,0.611761,0.142836,50
2.4214,0.611774,0.142844,50
2.42145,0.611786,0.142853,50
2.4215,0.611799,0.142862,50
2.42155,0.611812,0.142871,50
2.4216,0.611824,0.14288,50
2.42165,0.611837,0.142888,50
2.4217,0.611849,0.142897,50
2.42175,0.611862,0.142906,50
2.4218,0.611875,0.142915,50
2.42185,0.611887,0.142923,50
2.4219,0.6119,0.142932,50
2.42195,0.611913,0.142941,50
2.422,0.611925,0.14295,50
2.42205,0.611938,0.142959,50
2.4221,0.61195,0.142967,50
2.42215,0.611963,0.142976,50
2.4222,0.611976,0.142985,50
2.42225,0.611988,0.142994,50
2.4223,0.612001,0.143002,50
2.42235,0.612014,0.143011,50
2.4224,0.612026,0.14302,50
2.42245,0.612039,0.143029,50
2.4225,0.612052,0.143038,50
2.42255,0.612064,0.143046,50
2.4226,0.612077,0.143055,50
2.42265,0.612089,0.143064,50
2.4227,0.612102,0.143073,50
2.42275,0.612115,0.143082,50
2.4228,0.612127,0.14309,50
2.42285,0.61214,0.143099,50
2.4229,0.612153,0.143108,50
2.42295,0.612165,0.143117,50
2.423,0.612178,0.143126,50
2.42305,0.612191,0.143134,50
2.4231,0.612203,0.143143,50
2.42315,0.612216,0.143152,50
2.4232,0.612228,0.143161,50
2.42325,0.612241,0.14317,50
2.4233,0.612254,0.143178,50
2.42335,0.612266,0.143187,50
2.4234,0.612279,0.143196,50
2.42345,0.612292,0.143205,50
2.4235,0.612304,0.143214,50
2.42355,0.612317,0.143222,50
2.4236,0.612329,0.143231,50
2.42365,0.612342,0.14324,50
2.4237,0.612355,0.143249,50
2.42375,0.612367,0.143258,50
2.4238,0.61238,0.143266,50
2.42385,0.612393,0.143275,50
2.4239,0.612405,0.143284,50
2.42395,0.612418,0.143293,50
2.424,0.612431,0.143302,50
2.42405,0.612443,0.14331,50
2.4241,0.612456,0.143319,50
2.42415,0.612468,0.143328,50
2.4242,0.612481,0.143337,50
2.42425,0.612494,0.143346,50
2.4243,0.612506,0.143355,50
2.42435,0.612519,0.143363,50
2.4244,0.612532,0.143372,50
2.42445,0.612544,0.143381,50
2.4245,0.612557,0.14339,50
2.42455,0.612569,0.143399,50
2.4246,0.612582,0.143407,50
2.42465,0.612595,0.143416,50
2.4247,0.612607,0.143425,50
2.42475,0.61262,0.143434,50
2.4248,0.612633,0.143443,50
2.42485,0.612645,0.143452,50
2.4249,0.612658,0.14346,50
2.42495,0.612671,0.143469,50
2.425,0.612683,0.143478,50
2.42505,0.612696,0.143487,50
2.4251,0.612708,0.143496,50
2.42515,0.612721,0.143505,50
2.4252,0.612734,0.143513,50
2.42525,0.612746,0.143522,50
2.4253,0.612759,0.143531,50
2.42535,0.612772,0.14354,50
2.4254,0.612784,0.143549,50
2.42545,0.612797,0.143558,50
2.4255,0.612809,0.143566,50
2.42555,0.612822,0.143575,50
2.4256,0.612835,0.143584,50
2.42565,0.612847,0.143593,50
2.4257,0.61286,0.143602,50
2.42575,0.612873,0.143611,50
2.4258,0.612885,0.14362,50
2.42585,0.612898,0.143628,50
2.4259,0.612911,0.143637,50
2.42595,0.612923,0.143646,50
2.426,0.612936,0.143655,50
2.42605,0.612948,0.143664,50
2.4261,0.612961,0.143673,50
2.42615,0.612974,0.143681,50
2.4262,0.612986,0.14369,50
2.42625,0.612999,0.143699,50
2.4263,0.613012,0.143708,50
2.42635,0.613024,0.143717,50
2.4264,0.613037,0.143726,50
2.42645,0.61305,0.143735,50
2.4265,0.613062,0.143743,50
2.42655,0.613075,0.143752,50
2.4266,0.613087,0.143761,50
2.42665,0.6131,0.14377,50
2.4267,0.613113,0.143779,50
2.42675,0.613125,0.143788,50
2.4268,0.613138,0.143797,50
2.42685,0.613151,0.143805,50
2.4269,0.613163,0.143814,50
2.42695,0.613176,0.143823,50
2.427,0.613188,0.143832,50
2.42705,0.613201,0.143841,50
2.4271,0.613214,0.14385,50
2.42715,0.613226,0.143859,50
2.4272,0.613239,0.143867,50
2.42725,0.613252,0.143876,50
2.4273,0.613264,0.143885,50
2.42735,0.613277,0.143894,50
2.4274,0.61329,0.143903,50
2.42745,0.613302,0.143912,50
2.4275,0.613315,0.143921,50
2.42755,0.613327,0.14393,50
2.4276,0.61334,0.143938,50
2.42765,0.613353,0.143947,50
2.4277,0.613365,0.143956,50
2.42775,0.613378,0.143965,50
2.4278,0.613391,0.143974,50
2.42785,0.613403,0.143983,50
2.4279,0.613416,0.143992,50
2.42795,0.613428,0.144001,50
2.428,0.613441,0.144009,50
2.42805,0.613454,0.144018,50
2.4281,0.613466,0.144027,50
2.42815,0.613479,0.144036,50
2.4282,0.613492,0.144045,50
2.42825,0.613504,0.144054,50
2.4283,0.613517,0.144063,50
2.42835,0.61353,0.144072,50
2.4284,0.613542,0.144081,50
2.42845,0.613555,0.144089,50
2.4285,0.613567,0.144098,50
2.42855,0.61358,0.144107,50
2.4286,0.613593,0.144116,50
2.42865,0.613605,0.144125,50
2.4287,0.613618,0.144134,50
2.42875,0.613631,0.144143,50
2.4288,0.613643,0.144152,50
2.42885,0.613656,0.144161,50
2.4289,0.613669,0.14417,50
2.42895,0.613681,0.144178,50
2.429,0.613694,0.144187,50
2.42905,0.613706,0.144196,50
2.4291,0.613719,0.144205,50
2.42915,0.613732,0.144214,50
2.4292,0.613744,0.144223,50
2.42925,0.613757,0.144232,50
2.4293,0.61377,0.144241,50
2.42935,0.613782,0.14425,50
2.4294,0.613795,0.144259,50
2.42945,0.613807,0.144267,50
2.4295,0.61382,0.144276,50
2.42955,0.613833,0.144285,50
2.4296,0.613845,0.144294,50
2.42965,0.613858,0.144303,50
2.4297,0.613871,0.144312,50
2.42975,0.613883,0.144321,50
2.4298,0.613896,0.14433,50
2.42985,0.613909,0.144339,50
2.4299,0.613921,0.144348,50
2.42995,0.613934,0.144357,50
2.43,0.613946,0.144365,50
2.43005,0.613959,0.144374,50
2.4301,0.613972,0.144383,50
2.43015,0.613984,0.144392,50
2.4302,0.613997,0.144401,50
2.43025,0.61401,0.14441,50
2.4303,0.614022,0.144419,50
2.43035,0.614035,0.144428,50
2.4304,0.614047,0.144437,50
2.43045,0.61406,0.144446,50
2.4305,0.614073,0.144455,50
2.43055,0.614085,0.144464,50
2.4306,0.614098,0.144473,50
2.43065,0.614111,0.144481,50
2.4307,0.614123,0.14449,50
2.43075,0.614136,0.144499,50
2.4308,0.614149,0.144508,50
2.43085,0.614161,0.144517,50
2.4309,0.614174,0.144526,50
2.43095,0.614186,0.144535,50
2.431,0.614199,0.144544,50
2.43105,0.614212,0.144553,50
2.4311,0.614224,0.144562,50
2.43115,0.614237,0.144571,50
2.4312,0.61425,0.14458,50
2.43125,0.614262,0.144589,50
2.4313,0.614275,0.144598,50
2.43135,0.614288,0.144607,50
2.4314,0.6143,0.144615,50
2.43145,0.614313,0.144624,50
2.4315,0.614325,0.144633,50
2.43155,0.614338,0.144642,50
2.4316,0.614351,0.144651,50
2.43165,0.614363,0.14466,50
2.4317,0.614376,0.144669,50
2.43175,0.614389,0.144678,50
2.4318,0.614401,0.144687,50
2.43185,0.614414,0.144696,50
2.4319,0.614426,0.144705,50
2.43195,0.614439,0.144714,50
2.432,0.614452,0.144723,50
2.43205,0.614464,0.144732,50
2.4321,0.614477,0.144741,50
2.43215,0.61449,0.14475,50
2.4322,0.614502,0.144759,50
2.43225,0.614515,0.144768,50
2.4323,0.614528,0.144777,50
2.43235,0.61454,0.144785,50
2.4324,0.614553,0.144794,50
2.43245,0.614565,0.144803,50
2.4325,0.614578,0.144812,50
2.43255,0.614591,0.144821,50
2.4326,0.614603,0.14483,50
2.43265,0.614616,0.144839,50
2.4327,0.614629,0.144848,50
2.43275,0.614641,0.144857,50
2.4328,0.614654,0.144866,50
2.43285,0.614666,0.144875,50
2.4329,0.614679,0.144884,50
2.43295,0.614692,0.144893,50
2.433,0.614704,0.144902,50
2.43305,0.614717,0.144911,50
2.4331,0.61473,0.14492,50
2.43315,0.614742,0.144929,50
2.4332,0.614755,0.144938,50
2.43325,0.614768,0.144947,50
2.4333,0.61478,0.144956,50
2.43335,0.614793,0.144965,50
2.4334,0.614805,0.144974,50
2.43345,0.614818,0.144983,50
2.4335,0.614831,0.144992,50
2.43355,0.614843,0.145001,50
2.4336,0.614856,0.14501,50
2.43365,0.614869,0.145019,50
2.4337,0.614881,0.145028,50
2.43375,0.614894,0.145037,50
2.4338,0.614907,0.145046,50
2.43385,0.614919,0.145055,50
2.4339,0.614932,0.145064,50
2.43395,0.614944,0.145073,50
2.434,0.614957,0.145082,50
2.43405,0.61497,0.145091,50
2.4341,0.614982,0.1451,50
2.43415,0.614995,0.145109,50
2.4342,0.615008,0.145117,50
2.43425,0.61502,0.145126,50
2.4343,0.615033,0.145135,50
2.43435,0.615045,0.145144,50
2.4344,0.615058,0.145153,50
2.43445,0.615071,0.145162,50
2.4345,0.615083,0.145171,50
2.43455,0.615096,0.14518,50
2.4346,0.615109,0.145189,50
2.43465,0.615121,0.145198,50
2.4347,0.615134,0.145207,50
2.43475,0.615147,0.145216,50
2.4348,0.615159,0.145225,50
2.43485,0.615172,0.145234,50
2.4349,0.615184,0.145243,50
2.43495,0.615197,0.145252,50
